/m/03spz,israel.n.01
/m/01z88t,yemen.n.01
/m/07srw,utah.n.01
/m/0d1w9,prison.n.01
/m/07nf6,thuringia.n.01
/m/03h64,hong_kong.n.01
/m/094jv,baltimore.n.01
/m/0xnt5,lahore.n.01
/m/094vf,medina.n.01
/m/0bld8,katowice.n.01
/m/05gd9,nationalism.n.04
/m/09949m,istanbul.n.01
/m/0cv3w,las_vegas.n.01
/m/059f4,new_hampshire.n.01
/m/06g7c,rheumatoid_arthritis.n.01
/m/02j62,economics.n.01
/m/01___w,lecturer.n.02
/m/07bs0,tennis.n.01
/m/0h8d,american_samoa.n.01
/m/02k6hp,cardiovascular_disease.n.01
/m/01lp8,christianity.n.01
/m/0jbn5,xinjiang.n.01
/m/01l3k6,dalian.n.01
/m/0j5g9,wales.n.01
/m/0dq9p,pneumonia.n.01
/m/02hrh0_,honolulu.n.01
/m/06l8d,restaurant.n.01
/m/0b2mc,thessaloniki.n.01
/m/0p2n,andes.n.01
/m/09bkv,westminster.n.01
/m/0h9dj,skin_cancer.n.01
/m/0dxtg,screenwriter.n.01
/m/01n6c,comoros.n.01
/m/0ltv,auto_racing.n.01
/m/054rw,marrakesh.n.01
/m/0fs44,rabat.n.01
